id;text;sentiment
5481;"Pessoas q amam TYB e Stiches, me perdoem mas eu amo Roses e Imagination :)  

I vote @ShawnMendes for Top Social Artist #ShawnBBMAs #BBMAs";1
5482;@vitouriaa Muito orgulho :);1
5483;Droga :) https://t.co/r9VA0kd485;1
5484;"Será que os meninos estão acompanhando as votações?
O Tae disse que sempre acompanha :)

I vote for @BTS_twt for Top Social Artist #BTSBBMAs";1
5485;@leiturasegatos hm... vou aguardar então :);1
5486;@Craig_Kun_Bp @YouTube então ta bom :);1
5487;@M4ri4na_ isto estava a parecer engraçado, foi por isso q passei por cá, mas n te preocupes q eu já vou :);1
5488;Minha vida tá tão maravilhosa q após descobrir que o dito cujo já está no Tinder, venho jantar num lugar que tá rolando um casamento. :);1
5489;@escapaz :) De nada;1
5490;@SMTOWNGLOBAL oi sumida #SHINeeInLatinAmerica :);1
5491;Sei lá, gostei :) https://t.co/tSxwXheslL;1
5492;@j4gu4r_ segundo link :) https://t.co/WCFlN6zDHm;1
5493;A minha falta de vergonha na cara faz me por fotos embaraçosas no site :);1
5494;MEU DEUS EU QUERO DA UM TIRO NO THALES :);1
5495;Momentos do Torneio Imperial de ontem! Uma confraternização entre amigos :) Venha conhecer nosso esporte e seja... https://t.co/LMJcU93KfP;1
5496;"Só Na Manha..
#FumaALenha.. :) https://t.co/mnSk9wqoSR";1
5497;@taemystery ahh sim, mas saiba que mesmo não tendo ficado como vc imaginava ainda assim tá muito bom, muito lindo! :);1
5498;@sidviciious não tens teste de história amanhã :);1
5499;Amanhã levantar 05:00 daquele jeito :);1
5500;@equipeSandy Foi Lindo! :);1
5501;@sadpfs Eu botei caso mas vou mudar :);1
5502;maio chegou e todos os fds tem festinha pra ir :);1
5503;Comecei meu mês de uma maneira leve e positiva, revigorada e pronta pra tudo! #tranquila :);1
5504;espero q essa pessoa esteja bem preparada :);1
5505;@CajondiosLoL De nadaaaa :);1
5506;@a_resmungona Mas o Diogo dá, não leva :);1
5507;Pra você, numa vida a dois, o que é o amor? :-) https://t.co/oK0n9VCHNz;1
5508;Mano toda vez q eu entro em um carro do uber eu penso q estou sendo sequestrada... mas aí eu lembro q sou um lixo e não sirvo pra nada :);1
5509;@ForeverPlayerG pq tu não faz as lives no Twitch? :);1
5510;@anagraciabo Quem dera vc tivesse né :-);1
5511;alguém ainda me segue? rs :);1
5512;@Taehyungkook23 @BTS_twt obrigada por me falar :)  Vote for @BTS_twt for the #BBMAs -Top Social Artist #BTSBBMA;1
5513;"@omgfreitas AAAAAAAA QUE MARAVILHOSA!!!!!
obrigada❤❤❤❤❤:)";1
5514;@taiaduarte Sentimos falta de vcs :);1
5515;apoio um rolerais parte 2 pra eu cola :) — vou fazer na sua casa se vc n puder https://t.co/J5qBAElZxe;1
5516;@Jheniferffc me segue de volta :);1
5517;@MilkGuilherme @YouTube Vídeo tava foda milk :);1
5518;@pedrooooo2002 Obrigada :);1
5519;"@joaoggsousa até amanhã, fico à espera da minha chiclete do costume :) &lt;3";1
5520;Gostava de ter agora o sono q vou ter qnd o despertador tocar amanha dji manha :);1
5521;@denise_libanio @BTS_twt good bye bye do nuest, muito obrigada :);1
5522;"não assisto nenhuma :)

I am voting for BTS for TOP SOCIAL ARTIST at the #BBMAs. RT to vote! #BTSBBMAs https://t.co/39FbVJi90J";1
5523;@menoresatos @posthardcore_br @zanderblues @chuvanegrapunk @bulletbane brigada!!!! :);1
5524;@reallucxx não tamo criticando o wilmer!! amo ele :) tamo criticando a demi mermo porque se nossa teoria tiver cert… https://t.co/XBQpixwZ31;1
5525;@aliIongbottom obrigada pelo elogio, cunhas :);1
5526;@byjairothe @caiocsr Ter alguém para compartilhar planos, dramas e objetivos é bom :);1
5527;@jdoriajr É isso que nos diferencia desses pelegos baderneiros e vagabundos. :);1
5528;"Como é bom trabalhar com meus alunos e dar supervisões...Sim, mesmo no feriado de 1 de Maio ;) :) &lt;3";1
5529;KKKKKKKKKK q dó de vc amor :) socorro eutorino, cade as Beliebers n micoes p salvar plmdds? #BTSBBMAs https://t.co/crSbUp1jrG;1
5530;"ai tô com preguiça de votar, mas é pelo Bangtan então vou continuar :)
I am voting for @BTS_twt for Top Social Artist at the #BTSBBMAs";1
5531;@A_chateadaa Acho bem :);1
5532;INFO | Além da Studio Z, a VIA LASER Depilação também é patrocinadora da peça :) @thalitameneghim @gabiefernandes @diaestudio;1
5533;"Tô vendo o vídeo do Crone
Ele voltou no hospital alguma coisa :)";1
5534;Daqui a pouco o capítulo completo estará no nosso site :) #carinhadeanjo116;1
5535;Hoje é o meu aniversario, aqui em Portugal já é dia 2, será que também consigo que o @MarcosPitombo responda ao meu tweet ? :);1
5536;@MillaTrotta mata eles e faz um churrasco :);1
5537;@joaobrunken é em homenagem ao escritor AUTRAN DOURADO :);1
5538;és uma merda :) bj;1
5539;@livethabie segue de volta? :);1
5540;@conexaocristao Em qual livro da Bíblia é o capítulo está escrito? :);1
5541;@TetototoGame120 seguinos :-);1
5542;@paca19532 seguinos :-);1
5543;@BurtonABC7 @RobElgasABC7 More avocados! :) https://t.co/sVKoUemt4X;1
5544;@babixf ❤❤❤ Queria dizer não mas a versão completa vai estar amanhã lá no canal! Haha Já se inscreveu né? :);1
5545;A vida as vezes apronta umas boas :);1
5546;@ingrid_wr Uma ótima noite pra ti mocinha! :);1
5547;~Kim Yugyeom encontra-se no chão :)~ https://t.co/lBZiDwWeM5;1
5548;@carlyhenderson_ @BTS_twt Votou a diva do Fandom!:) Carly não coloque imagem se não o voto fica inválido.^^;1
5549;@blueneighlarry ensina sim, daddy :);1
5550;@S4mueI Disponha :);1
5551;@Sissahoon Vai ficar tudo bem :);1
5552;"Boa noite meus amores tenho que sair bjss, amanhã estou de volta :)
#BTSBBMAs
I vote for @BTS_TWT for the #BBMAs Top Social Artist Award";1
5553;@paoferma olivos hipsters :);1
5554;"@SpiritDesign1 Faça o pedido com a gente por DM :)
~gu";1
5555;@SugaxxStyles @ProjetoooHelp @justinbieber @BTS_twt Rsrs, vou ajudar eles amor :);1
5556;@_027Renata tem certeza que me ama só :);1
5557;"@jufinaflor JULIANA, VC APRENDA A SEGUIR THREAD. ""A minha música não pode parar"", cantora Jennifer Nascimento :)";1
5558;@cassianotrouble @niceguybt @byjairothe @caiocsr Concordo :)!;1
5559;@gbslys Ah sim. Mas vai já passar :);1
5560;Gostei de um vídeo @YouTube https://t.co/UYB7rkhAMF, estamos voltando :);1
5561;o pibito :);1
5562;sou o tipo de pessoa que está ouvindo música e danço no meio da rua :);1
5563;Vtd de largar td me dopar e jogar Zelda. Mas tenho um monte de exercício de programação p fazer :);1
5564;"@cleinferreira :) 
nao assiste, é decepcionante 
e dá nervoso durante o filme inteiro";1
5565;você :) e eu me ❤;1
5566;@yasminviiana pq a gente não para, enquanto a gente dorme as coreanas votam, enquanto elas dormem a gente vota :);1
5567;@isabelly_delage eu não gostava de vc, por isso eu era assim jkkj :);1
5568;@lep139 Eoq... ? Kkkkk só rindo da red eliminada :);1
5569;Terminando de ver #SiliconValleyHBO S04E02... :) @SiliconHBO;1
5570;@hey_mika já processou :) tô vendo aqui \o/;1
5571;@LGuadalajara_ De nada :);1
5572;@BomDiaRoro Não importa o destino, mas sim o que a gente faz até chegar lá hehe. Obrigado por todo o carinho :);1
5573;@isaciambarella A gente vai se falando :);1
5574;manda foto da dignidade.. :);1
5575;"""consegue 10mi votos mas não consegue nem 10mi visualizações"" ok :) #BTSBBMAs https://t.co/FMzxKhofjm";1
5576;@Guiousadia12 foi presente de aniv :);1
5577;#linhadetrabalho Borja é RIDICULOOOO, pode mandar ele pro coringao :) ...;1
5578;carinha toda amassada mesmo :) https://t.co/T6vNUXDa7s;1
5579;@andreyevbr Hahahha realmente. Mas Star Wars é assim tb :);1
5580;Lindo..lindo sus lentes cm le van :);1
5581;"Se Arrow e Supergirl que se renderam ao fanservice foram renovadas, Gotham também pode :)
#RenewGotham https://t.co/etZz6zLA6A";1
5582;O link tá tão bom hoje :);1
5583;@jinhwnis @BbmasAnalytics @BTS_twt Ops uahsuahsua. Não lembrava q era internacional. Obg mana :);1
5584;"@Armyrritada e tambem eu nao sinto só desejo por você
sinto amor também
entom as vezes eu só quero ficar te admirando mesmo :)";1
5585;Eu ando a contar :);1
5586;@Letycia_me tendi...obg :);1
5587;Okay, já sei... Se conseguir não descer a minha média de pt com este teste, vou comprar a coluna :);1
5588;Acordo às 8h com pl às 9h e ando aqui a brincar com a vida :);1
5589;Tipo, apesar de eu ainda não ter estudado para o teste... Não acho que vá ser difícil... A puta da matéria é super fácil :);1
5590;justin foi jantar pra ja ir de barriguinha cheia pro after :);1
5591;https://t.co/PczJCm85kb RECOMENDO SHAHSA :);1
5592;Achei Katy a melhor da noite e vocês? :-);1
5593;"Fui na festinha ontem e vi um pessoalzin que fazia um tempo que não via.

Bom saber que eles tão bem :)";1
5594;Legal, criei essa conta pra votar, mas acho que vou ficar com ela :);1
5595;@BD___Andrew a sugar daddy :);1
5596;Boa noite pra nós :);1
5597;vou sair com o Lucas sexta :);1
5598;SEGUE? SDV :) #FeriadoComMafiaSdv;1
5599;"#BTSBBMAs

Eu to aqui....
Sem fazer nada....
O que eu faço?
Vo ouvi Kpop
:)";1
5600;@JeyxBond Felicidades :);1
5601;@tatib__ @Flamengo pois eh, podia ser mais baratinho, seria ótimo :);1
5602;@purposewsin manda ué :);1
5603;acho que temos um 4x0 :) https://t.co/7Xg9S4SEmM;1
5604;esse final de semana foi muito muito muito bom :);1
5605;scrr tem msm q ser dance magic de bts? eu tenho uma no meu canal de got7 com gfriend :) https://t.co/SWOKfAyMDk;1
5606;dois moveis entregues no dia de hj e uma maravilhosa sensação de dever cumprido :);1
5607;@pontello_lucas Vc q deve responder a pergunta :);1
5608;@Louistfiles eu msm malu do dragmetwd do insta :);1
5609;"Que coisa mais linda :)

Trio Brasileiro - Caminho do Meio (full album) 2016 - Dudu Maia, Douglas... https://t.co/gv2K8I3n2W vía @YouTube";1
5610;Desenho que eu fiz :) https://t.co/lUA2PypAMC;1
5611;Pagamento já cai amanhã :);1
5612;@SofiaBGameiro tem dias :) na música havemos de nos entender minimamente. Deixemos o JPP e a Kizomba de lado;1
5613;Todos no Estoril e eu em casa mais um dia de férias :);1
5614;acho q vou comprar um moletom da @uselolja :);1
5615;"A mar os bolinhos 
R ejeito a rejeição
M uita dedicação
Y.. Que se dane o ""y"" somos uma família, e isso que importa :)
#BTSBBMAs";1
5616;Que dia corrido! Mais foi bom...:);1
5617;Um resumo do nosso 1º Carreteiro do Bem - no restaurante Trem de Minas na Lagoa da Conceição - Floripa :)... https://t.co/Bhwjd6zUsk;1
5618;@bolinhodosuga37 Obrigada :) sz;1
5619;Pulseiras com os membros do núcleo é só pedires a tua. Lá te esperamos :) https://t.co/RVLcbuhJEQ;1
5620;@fxxxxls Sou a Fofura em pessoa, bebê, posso não gostar de filmes românticos mas em si, sou muito romântica :);1
5621;@exawssta Mas foi assim mesmo. Eu já sabia :) Ninguém ganhava de nós. Fomos tirando um por um.;1
5622;@MouraoNatalia @prof_erival Obrigada :);1
5623;quem é que tem que tomar café pra estudar? :);1
5624;"@louiswildboy boa noite. quando puder olha a dm :)
omg que bomm";1
5625;bem recebida, não preciso nem comentar :);1
5626;ejaheusheue mas so trabalho com provas, coisa q vc não tem :);1
5627;a procura de um amorrr :);1
5628;Razão de eu não ir para humanidades, odeio geografia e historia :);1
5629;Putos anuncios de Pandora :);1
5630;Loirinha linda nova no Mercado :);1
5631;Delicia em morena — :) https://t.co/ImS3hmNgkn;1
5632;Meu carregador quebrou :) vou voltar p rio chorando querendo meu cel so vai dar p comprar depois da prova kkk pqp n tenho 100 reais;1
5633;@danigalvaoc Da uma passadinha no médico Dani e melhoras pra vc, rapidinho vc se recupera :);1
5634;a desvantagem de ser de privada :) https://t.co/ze0j82ZiSS;1
5635;@CamisaVinteEUm Convido o @velhocronista  a fazer a leitura. Se gostar e quiser dar uma força serei grato. :);1
5636;@fracassada95 Minha pressão q tava super baixa, ja to okei :);1
5637;@sofiadaqueen @Kookie_psooon @rezende_evil @BTS_twt Eu se eu fosse vocês votariam em vez de reclamar :) Dois beijos… https://t.co/GXtvZGkhdh;1
5638;@mdolIas11 pq ela n usa trapo :);1
5639;Alguém quer chuvete? :) https://t.co/sco24DApym;1
5640;Boa noite , ficaram :);1
5641;@deborapgonzaga eu sou msm :);1
5642;E dps deita-se na cama comigo como se nada fosse :-);1
5643;@lilicaqueen Já terminamos :);1
5644;"Amei o final da novela :) Gui vai irar a Chiara da Diana... Ainda bem,pq Diana ta completamente sem noção
#RockStory";1
5645;@GalvaniRenan Ah, tá blz :);1
5646;@DANIELMATADOR9 @francinegrinii Imperdível! Sempre lembrando que Monte Belo integra a Grande Bento Gonçalves. :);1
5647;Vontade de mata alguem :/ :);1
5648;"@raianycosta2 Sou fã dela :) 
Você já viu o clipe novo? #SomosTodosBiantu";1
5649;Essa chuva é ótimo, pena que amanhã tem Tg :);1
5650;NO AR com Claudinho Nogueira :) https://t.co/OeU78IOVpO;1
5651;"Umidificador de Ar Ultrassônico 2L Bivolt Elgin BlackFriday
R$ 62,55 no boleto https://t.co/JanD7rKRQv
:) Gostou... https://t.co/9ykuL7Hqj7";1
5652;@marimourax Tinha um aniversario dps a gnt cv mais :);1
5653;@rqsara Viva sua vida mais feliz fazendo sua monografia no #FastFormat! :);1
5654;@_luccascorrea Diga adeus as normas da ABNT definitivamente fazendo seu TCC no #FastFormat :);1
5655;@HNBLJH Diga adeus as normas de formatação! Faça seu TCC no #FastFormat :);1
5656;Passei 95% do meu dia deitada na cama com os fones nos ouvidos, e não estudei nadinha pra provinha de amanhã. E agora vou dormir :);1
5657;Gostei de um vídeo @YouTube https://t.co/ixyCSSP9O5: 4 Visuais de VIP e plebeu! :);1
5658;pode me seguir ja — não to afim :) https://t.co/uhZi9EPTHy;1
5659;E saibam votar sem atacar fandoms alheios :) #JustinBBMAs;1
5660;"I am voting for BTS for TOP SOCIAL ARTIST at the #BBMAs. RT to vote! #BTSBBMAs
Kpop ,é pop coreano ,da coreia,não da china nem do japão :)";1
5661;@howmendes simmm, vai ser mais difícil de ver agora mas eu baixo depois :);1
5662;"@justinbieber quer casar cmg? Eu sei fz miojo :)

#JustinBBMAs";1
5663;"To amando o Tom :) ele dando os conselhos certos pro Zac voltar com a Yasmin
#RockStory";1
5664;Me da paciência se não vou mandar todo mundo pro caralho :);1
5665;Amo a minha irmã... Ela é a melhor irmã do mundo :);1
5666;@kbguedesss Negativo,eu n odeio ngm :);1
5667;@ThaliiSilvvaa @cahcildis Q top manooo! Agradeça a Deus sobre este seu Dom! :);1
5668;"Wesley....niver de 4 anos...luz, paz e amor na sua vida!!!:-);-):-D:O:O:O ♥♡♥";1
5669;PURA VERDADE LINDINHO(A) :) https://t.co/WxwKnOlUy7;1
5670;Dorinha do Sarney invade área pública, ou seja, rouba... :-) https://t.co/aubjyyYUJW;1
5671;@rosildacamposs De nada :);1
5672;Ainda bem que na Tim eu ganho 3g 0800 quando atinge 100% :) https://t.co/AgtguJD2r3;1
5673;Ces sao ridiculos chamando alguem de animal como xingamento :) animais sao as melhores coisas do mundo;1
5674;Semana do saco cheio pra td mundo se foder nos dois sábados consecutivos :);1
5675;Saudades desses pirulitos com essas frases motivadoras :) https://t.co/afwFteanrF;1
5676;"I vote for @BTS_twt for the #BBMAs Top Social Artist Awards #BTSBBMAs
não é só uma única razão :) https://t.co/njs8dKFdFm";1
5677;@LuFusterG Feliz dia Lu. :-);1
5678;@br_fankpop @BTS_twt só faltam oito views agr kkkkk, toda ajuda é bem vinda, muito obrigada :);1
5679;quem perguntou, favor aparecer :) https://t.co/MtuLZqHH4W;1
5680;"I am voting for BTS for TOP SOCIAL ARTIST at the #BBMAs. RT to vote! #BTSBBMAs
Naum leve como ofensa , só estou arrumando o errado :)";1
5681;@renatamotta :) nasceeeeu;1
5682;@sincetstylinson oi amor!!!! :);1
5683;É HOJE! Final de temporada de #HaltandCatchFire, às 23h30, no seu canal AMC. :) https://t.co/HHaXfS4gfL;1
5684;Tô quase adotando um gatinho, só falta meus pais deixaram :);1
5685;@Leolims_ qual é? :);1
5686;Que lindo eres @Agustin_Oficial :) :) https://t.co/KwOwRqydd9;1
5687;"mas ej com orgulho&gt;:)";1
5688;@mikaramboslg @rdmissioneira @__RobsonGomes Obrigada :);1
5689;@o_quique_ lamooo posso amar as duas!! :);1
5690;@Armyrritada é isso que eu tava pensando em fazer :);1
5691;@phototumblrzem seguindo :);1
5692;@rodrigoo2112 Já estou torcendo! :);1
5693;Já quero fazer um desse com os amigos de facul :) https://t.co/XG0aEKROYF;1
5694;Voltei da hamburgueria agora, agradecimentos a @helisdead pela noite fantastica :);1
5695;@MahBestilleiro que bom que o wpp é da pessoa né ? Aí ela posta o que quiser :);1
5696;@KakaxeRataque Foda-se brother só faz vídeos, e só meu pow :);1
5697;O que me mantém firme na FÉ não é meu titulo de músico católico, porém minha identidade de FILHO amado :);1
5698;meu tumblr não está pegando, se alguem quiser um desses icons fala que eu mando :) https://t.co/sxjQY51BJp;1
5699;@IngridDahra Tá bem, vou fazer isso :);1
5700;Boa noite :) — boa noite  https://t.co/qniGzr9IAC;1
5701;@_vinnycrf Fodace também :);1
5702;Yeeeeih!:) (@ Cinépolis for Guardians of the Galaxy Vol. 2 in Veracruz, Ver., Veracruz) https://t.co/OBSmPRrJDq;1
5703;"Acompanhem-nos no Facebook para o conto completo :) 
https://t.co/PUJByaxhjq …";1
5704;Kkkkkkkkkkkkkkkkk esse tt foi feito para tirar print :);1
5705;"@LoiraNoob &lt;3 (ficarei super feliz se ela respondesse meu coraçãozin ou me seguisse)
:)";1
5706;@CarlosParejo ESCOLHE EU POR FAVOR :);1
5707;Tão bom quando você derrama um copão de água na cama quando tá indo dormir... :);1
5708;"@BTSWEBR @BTS_twt Baepsae. Mas amo dope. O jin tá muito fofo no clipe. :)
I am voting for @BTS_twt for Top Social A… https://t.co/OV3XRzytSx";1
5709;Mulher com postura vale mais que mulher bonita :);1
5710;@CarolinaPeter_ se vc conseguir se perdoar da sua parte no erro ja é um grande passo :);1
5711;@thechovanone G.O.A.T. * :);1
5712;"#BTSBBMAs
"":)""
NOVENTA E NOVE";1
5713;@renatamotta @daniminu então, ela tá usando assim faz umas semanas já :);1
5714;@tellmegab Simmmm li essa matéria tbm :);1
5715;@ilycloures Ter uma casa própria ,:);1
5716;câncer :) https://t.co/RYMrZRA1PT;1
5717;"Vote for GG :)
#DafBama2017_GirlsGeneration https://t.co/SC6TU7JkbH";1
5718;É nesses momentos de votação que o pessoal começa a chingar e não votar e nós ganhamos por conta da nossa união :) #btsbbmas #BTSBBMA;1
5719;Já fiz minha parte :);1
5720;"Arbitragem do jogo Flamengo x Católica será peruana!
Árbitro: Victor Carrillo
Assistentes: Raul Lopez Cruz e Victor Raez
:)";1
5721;"vi na tl e achei muito legal, então farei também :) 
(talvez mude na parte das fotos) https://t.co/doKaXVMNlw";1
5722;o episódio 3 não tem legenda eu tô muito puto :);1
5723;@CZ_claudi4 foi muito bom discutir com vc e ver seus pontos de vista :);1
5724;Outro muito bom :) https://t.co/v0XKSOBSA2;1
5725;@kenny_t8 Aí já foi tudo como planejado :);1
5726;O importante é se sentir em paz :);1
5727;@JinyoungDiary Boa noite amore! Dorme bem e tenha sonhos maravilhosos! :);1
